id;email;type_plan;city;;;;;;;;;;
57396;paciente_57396@email.com;Intermediary;City_3;;;;;;;;;;
57400;paciente_57400@email.com;Basic;City_1;;;;;;;;;;
57401;paciente_57401@email.com;Basic;City_1;;;;;;;;;;
57404;paciente_57404@email.com;Basic;City_1;;;;;;;;;;
57405;paciente_57405@email.com;Basic;City_1;;;;;;;;;;
57406;paciente_57406@email.com;Basic;City_1;;;;;;;;;;
57408;paciente_57408@email.com;Basic;City_1;;;;;;;;;;
57410;paciente_57410@email.com;Basic;City_1;;;;;;;;;;
57412;paciente_57412@email.com;Complete;City_2;;;;;;;;;;
57413;paciente_57413@email.com;Complete;City_2;;;;;;;;;;
57414;paciente_57414@email.com;Intermediary;City_2;;;;;;;;;;
57415;paciente_57415@email.com;Complete;City_2;;;;;;;;;;
57416;paciente_57416@email.com;Basic;City_2;;;;;;;;;;
57418;paciente_57418@email.com;Intermediary;City_2;;;;;;;;;;
57419;paciente_57419@email.com;Intermediary;City_3;;;;;;;;;;
57420;paciente_57420@email.com;Basic;City_1;;;;;;;;;;
57421;paciente_57421@email.com;Complete;City_2;;;;;;;;;;
57422;paciente_57422@email.com;Intermediary;City_2;;;;;;;;;;
57423;paciente_57423@email.com;Intermediary;City_2;;;;;;;;;;
57425;paciente_57425@email.com;Intermediary;City_2;;;;;;;;;;
57428;paciente_57428@email.com;Basic;City_2;;;;;;;;;;
57430;paciente_57430@email.com;Basic;City_1;;;;;;;;;;
57431;paciente_57431@email.com;Basic;City_2;;;;;;;;;;
57432;paciente_57432@email.com;Intermediary;City_2;;;;;;;;;;
57434;paciente_57434@email.com;Intermediary;City_2;;;;;;;;;;
57435;paciente_57435@email.com;Complete;City_2;;;;;;;;;;
57436;paciente_57436@email.com;Basic;City_2;;;;;;;;;;
57437;paciente_57437@email.com;Intermediary;City_2;;;;;;;;;;
57438;paciente_57438@email.com;Intermediary;City_2;;;;;;;;;;
57439;paciente_57439@email.com;Intermediary;City_3;;;;;;;;;;
57440;paciente_57440@email.com;Basic;City_1;;;;;;;;;;
57441;paciente_57441@email.com;Complete;City_2;;;;;;;;;;
57443;paciente_57443@email.com;Intermediary;City_2;;;;;;;;;;
57445;paciente_57445@email.com;Complete;City_2;;;;;;;;;;
57446;paciente_57446@email.com;Basic;City_2;;;;;;;;;;
57448;paciente_57448@email.com;Intermediary;City_2;;;;;;;;;;
57451;paciente_57451@email.com;Complete;City_2;;;;;;;;;;
57452;paciente_57452@email.com;Complete;City_2;;;;;;;;;;
57453;paciente_57453@email.com;Complete;City_2;;;;;;;;;;
57454;paciente_57454@email.com;Basic;City_2;;;;;;;;;;
57455;paciente_57455@email.com;Complete;City_2;;;;;;;;;;
57456;paciente_57456@email.com;Basic;City_2;;;;;;;;;;
57457;paciente_57457@email.com;Complete;City_2;;;;;;;;;;
57462;paciente_57462@email.com;Complete;City_2;;;;;;;;;;
57463;paciente_57463@email.com;Basic;City_2;;;;;;;;;;
57464;paciente_57464@email.com;Basic;City_2;;;;;;;;;;
57466;paciente_57466@email.com;Intermediary;City_2;;;;;;;;;;
57468;paciente_57468@email.com;Intermediary;City_2;;;;;;;;;;
57470;paciente_57470@email.com;Basic;City_1;;;;;;;;;;
57471;paciente_57471@email.com;Intermediary;City_2;;;;;;;;;;
57472;paciente_57472@email.com;Basic;City_2;;;;;;;;;;
57473;paciente_57473@email.com;Basic;City_2;;;;;;;;;;
57474;paciente_57474@email.com;Intermediary;City_2;;;;;;;;;;
57475;paciente_57475@email.com;Intermediary;City_2;;;;;;;;;;
57476;paciente_57476@email.com;Basic;City_2;;;;;;;;;;
57477;paciente_57477@email.com;Basic;City_2;;;;;;;;;;
57478;paciente_57478@email.com;Intermediary;City_2;;;;;;;;;;
57479;paciente_57479@email.com;Intermediary;City_3;;;;;;;;;;
57480;paciente_57480@email.com;Basic;City_1;;;;;;;;;;
57482;paciente_57482@email.com;Intermediary;City_2;;;;;;;;;;
57484;paciente_57484@email.com;Basic;City_2;;;;;;;;;;
57485;paciente_57485@email.com;Intermediary;City_2;;;;;;;;;;
57486;paciente_57486@email.com;Complete;City_2;;;;;;;;;;
57487;paciente_57487@email.com;Complete;City_2;;;;;;;;;;
57488;paciente_57488@email.com;Complete;City_2;;;;;;;;;;
57489;paciente_57489@email.com;Intermediary;City_3;;;;;;;;;;
57491;paciente_57491@email.com;Intermediary;City_3;;;;;;;;;;
57492;paciente_57492@email.com;Intermediary;City_3;;;;;;;;;;
57493;paciente_57493@email.com;Intermediary;City_3;;;;;;;;;;
57496;paciente_57496@email.com;Intermediary;City_3;;;;;;;;;;
57497;paciente_57497@email.com;Intermediary;City_3;;;;;;;;;;
57499;paciente_57499@email.com;Intermediary;City_3;;;;;;;;;;
57500;paciente_57500@email.com;Basic;City_1;;;;;;;;;;
57502;paciente_57502@email.com;Basic;City_1;;;;;;;;;;
57503;paciente_57503@email.com;Basic;City_1;;;;;;;;;;
57504;paciente_57504@email.com;Basic;City_1;;;;;;;;;;
57506;paciente_57506@email.com;Basic;City_1;;;;;;;;;;
57508;paciente_57508@email.com;Basic;City_1;;;;;;;;;;
57509;paciente_57509@email.com;Intermediary;City_3;;;;;;;;;;
57510;paciente_57510@email.com;Basic;City_1;;;;;;;;;;
57511;paciente_57511@email.com;Basic;City_3;;;;;;;;;;
57512;paciente_57512@email.com;Intermediary;City_2;;;;;;;;;;
57513;paciente_57513@email.com;Basic;City_5;;;;;;;;;;
57514;paciente_57514@email.com;Intermediary;City_2;;;;;;;;;;
57515;paciente_57515@email.com;Complete;City_5;;;;;;;;;;
57517;paciente_57517@email.com;Complete;City_5;;;;;;;;;;
57518;paciente_57518@email.com;Complete;City_1;;;;;;;;;;
57520;paciente_57520@email.com;Basic;City_1;;;;;;;;;;
57523;paciente_57523@email.com;Basic;City_3;;;;;;;;;;
57524;paciente_57524@email.com;Complete;City_2;;;;;;;;;;
57526;paciente_57526@email.com;Intermediary;City_1;;;;;;;;;;
57527;paciente_57527@email.com;Basic;City_2;;;;;;;;;;
57529;paciente_57529@email.com;Intermediary;City_3;;;;;;;;;;
57530;paciente_57530@email.com;Basic;City_1;;;;;;;;;;
57531;paciente_57531@email.com;Complete;City_2;;;;;;;;;;
57537;paciente_57537@email.com;Complete;City_4;;;;;;;;;;
57539;paciente_57539@email.com;Intermediary;City_3;;;;;;;;;;
57541;paciente_57541@email.com;Complete;City_2;;;;;;;;;;
57542;paciente_57542@email.com;Basic;City_2;;;;;;;;;;
57543;paciente_57543@email.com;Intermediary;City_2;;;;;;;;;;
57545;paciente_57545@email.com;Complete;City_2;;;;;;;;;;
57546;paciente_57546@email.com;Intermediary;City_2;;;;;;;;;;
57547;paciente_57547@email.com;Intermediary;City_2;;;;;;;;;;
57550;paciente_57550@email.com;Basic;City_1;;;;;;;;;;
57551;paciente_57551@email.com;Intermediary;City_5;;;;;;;;;;
57552;paciente_57552@email.com;Complete;City_1;;;;;;;;;;
57553;paciente_57553@email.com;Intermediary;City_2;;;;;;;;;;
57554;paciente_57554@email.com;Complete;City_2;;;;;;;;;;
57555;paciente_57555@email.com;Complete;City_5;;;;;;;;;;
57557;paciente_57557@email.com;Complete;City_4;;;;;;;;;;
57558;paciente_57558@email.com;Intermediary;City_3;;;;;;;;;;
57559;paciente_57559@email.com;Intermediary;City_3;;;;;;;;;;
57560;paciente_57560@email.com;Basic;City_1;;;;;;;;;;
57561;paciente_57561@email.com;Intermediary;City_5;;;;;;;;;;
57562;paciente_57562@email.com;Intermediary;City_4;;;;;;;;;;
57563;paciente_57563@email.com;Complete;City_3;;;;;;;;;;
57564;paciente_57564@email.com;Basic;City_2;;;;;;;;;;
57565;paciente_57565@email.com;Complete;City_1;;;;;;;;;;
57566;paciente_57566@email.com;Basic;City_5;;;;;;;;;;
57567;paciente_57567@email.com;Complete;City_5;;;;;;;;;;
57569;paciente_57569@email.com;Intermediary;City_3;;;;;;;;;;
57570;paciente_57570@email.com;Basic;City_1;;;;;;;;;;
57571;paciente_57571@email.com;Intermediary;City_1;;;;;;;;;;
57572;paciente_57572@email.com;Basic;City_1;;;;;;;;;;
57573;paciente_57573@email.com;Complete;City_4;;;;;;;;;;
57574;paciente_57574@email.com;Intermediary;City_2;;;;;;;;;;
57576;paciente_57576@email.com;Complete;City_2;;;;;;;;;;
57581;paciente_57581@email.com;Intermediary;City_5;;;;;;;;;;
57582;paciente_57582@email.com;Intermediary;City_2;;;;;;;;;;
57583;paciente_57583@email.com;Basic;City_4;;;;;;;;;;
57585;paciente_57585@email.com;Intermediary;City_4;;;;;;;;;;
57586;paciente_57586@email.com;Intermediary;City_2;;;;;;;;;;
57587;paciente_57587@email.com;Intermediary;City_5;;;;;;;;;;
57588;paciente_57588@email.com;Basic;City_3;;;;;;;;;;
57589;paciente_57589@email.com;Intermediary;City_3;;;;;;;;;;
57590;paciente_57590@email.com;Intermediary;City_3;;;;;;;;;;
57591;paciente_57591@email.com;Intermediary;City_3;;;;;;;;;;
57592;paciente_57592@email.com;Intermediary;City_3;;;;;;;;;;
57593;paciente_57593@email.com;Intermediary;City_3;;;;;;;;;;
57595;paciente_57595@email.com;Intermediary;City_3;;;;;;;;;;
57596;paciente_57596@email.com;Intermediary;City_3;;;;;;;;;;
57598;paciente_57598@email.com;Intermediary;City_3;;;;;;;;;;
57599;paciente_57599@email.com;Intermediary;City_3;;;;;;;;;;
57600;paciente_57600@email.com;Basic;City_1;;;;;;;;;;
57601;paciente_57601@email.com;Basic;City_1;;;;;;;;;;
57602;paciente_57602@email.com;Basic;City_1;;;;;;;;;;
57603;paciente_57603@email.com;Basic;City_1;;;;;;;;;;
57605;paciente_57605@email.com;Basic;City_1;;;;;;;;;;
57606;paciente_57606@email.com;Basic;City_1;;;;;;;;;;
57607;paciente_57607@email.com;Basic;City_1;;;;;;;;;;
57608;paciente_57608@email.com;Basic;City_1;;;;;;;;;;
57609;paciente_57609@email.com;Intermediary;City_3;;;;;;;;;;
57611;paciente_57611@email.com;Intermediary;City_2;;;;;;;;;;
57612;paciente_57612@email.com;Basic;City_2;;;;;;;;;;
57614;paciente_57614@email.com;Intermediary;City_2;;;;;;;;;;
57615;paciente_57615@email.com;Basic;City_1;;;;;;;;;;
57617;paciente_57617@email.com;Complete;City_1;;;;;;;;;;
57618;paciente_57618@email.com;Basic;City_4;;;;;;;;;;
57619;paciente_57619@email.com;Intermediary;City_3;;;;;;;;;;
57620;paciente_57620@email.com;Basic;City_1;;;;;;;;;;
57621;paciente_57621@email.com;Intermediary;City_2;;;;;;;;;;
57622;paciente_57622@email.com;Intermediary;City_3;;;;;;;;;;
57627;paciente_57627@email.com;Basic;City_4;;;;;;;;;;
57630;paciente_57630@email.com;Basic;City_1;;;;;;;;;;
57633;paciente_57633@email.com;Basic;City_4;;;;;;;;;;
57634;paciente_57634@email.com;Complete;City_2;;;;;;;;;;
57635;paciente_57635@email.com;Intermediary;City_2;;;;;;;;;;
57637;paciente_57637@email.com;Intermediary;City_1;;;;;;;;;;
57638;paciente_57638@email.com;Complete;City_5;;;;;;;;;;
57639;paciente_57639@email.com;Intermediary;City_3;;;;;;;;;;
57640;paciente_57640@email.com;Basic;City_1;;;;;;;;;;
57643;paciente_57643@email.com;Basic;City_2;;;;;;;;;;
57644;paciente_57644@email.com;Basic;City_2;;;;;;;;;;
57645;paciente_57645@email.com;Intermediary;City_2;;;;;;;;;;
57646;paciente_57646@email.com;Complete;City_2;;;;;;;;;;
57647;paciente_57647@email.com;Basic;City_2;;;;;;;;;;
57651;paciente_57651@email.com;Basic;City_3;;;;;;;;;;
57652;paciente_57652@email.com;Basic;City_4;;;;;;;;;;
57654;paciente_57654@email.com;Complete;City_2;;;;;;;;;;
57655;paciente_57655@email.com;Basic;City_3;;;;;;;;;;
57657;paciente_57657@email.com;Intermediary;City_4;;;;;;;;;;
57658;paciente_57658@email.com;Complete;City_1;;;;;;;;;;
57660;paciente_57660@email.com;Basic;City_1;;;;;;;;;;
57662;paciente_57662@email.com;Basic;City_1;;;;;;;;;;
57663;paciente_57663@email.com;Intermediary;City_4;;;;;;;;;;
57664;paciente_57664@email.com;Intermediary;City_2;;;;;;;;;;
57666;paciente_57666@email.com;Complete;City_3;;;;;;;;;;
57667;paciente_57667@email.com;Basic;City_4;;;;;;;;;;
57668;paciente_57668@email.com;Basic;City_4;;;;;;;;;;
57669;paciente_57669@email.com;Intermediary;City_3;;;;;;;;;;
57670;paciente_57670@email.com;Basic;City_1;;;;;;;;;;
57671;paciente_57671@email.com;Basic;City_1;;;;;;;;;;
57672;paciente_57672@email.com;Basic;City_2;;;;;;;;;;
57673;paciente_57673@email.com;Basic;City_2;;;;;;;;;;
57674;paciente_57674@email.com;Intermediary;City_2;;;;;;;;;;
57675;paciente_57675@email.com;Complete;City_3;;;;;;;;;;
57676;paciente_57676@email.com;Intermediary;City_3;;;;;;;;;;
57677;paciente_57677@email.com;Basic;City_4;;;;;;;;;;
57678;paciente_57678@email.com;Intermediary;City_3;;;;;;;;;;
57679;paciente_57679@email.com;Intermediary;City_3;;;;;;;;;;
57680;paciente_57680@email.com;Basic;City_1;;;;;;;;;;
57682;paciente_57682@email.com;Intermediary;City_5;;;;;;;;;;
57683;paciente_57683@email.com;Complete;City_2;;;;;;;;;;
57684;paciente_57684@email.com;Basic;City_2;;;;;;;;;;
57685;paciente_57685@email.com;Complete;City_5;;;;;;;;;;
57686;paciente_57686@email.com;Intermediary;City_1;;;;;;;;;;
57687;paciente_57687@email.com;Intermediary;City_3;;;;;;;;;;
57688;paciente_57688@email.com;Basic;City_1;;;;;;;;;;
57689;paciente_57689@email.com;Intermediary;City_3;;;;;;;;;;
57690;paciente_57690@email.com;Intermediary;City_3;;;;;;;;;;
57691;paciente_57691@email.com;Intermediary;City_3;;;;;;;;;;
57692;paciente_57692@email.com;Intermediary;City_3;;;;;;;;;;
57693;paciente_57693@email.com;Intermediary;City_3;;;;;;;;;;
57694;paciente_57694@email.com;Intermediary;City_3;;;;;;;;;;
57695;paciente_57695@email.com;Intermediary;City_3;;;;;;;;;;
57696;paciente_57696@email.com;Intermediary;City_3;;;;;;;;;;
57697;paciente_57697@email.com;Intermediary;City_3;;;;;;;;;;
57698;paciente_57698@email.com;Intermediary;City_3;;;;;;;;;;
57700;paciente_57700@email.com;Basic;City_1;;;;;;;;;;
57701;paciente_57701@email.com;Basic;City_1;;;;;;;;;;
57703;paciente_57703@email.com;Basic;City_1;;;;;;;;;;
57704;paciente_57704@email.com;Basic;City_1;;;;;;;;;;
57707;paciente_57707@email.com;Basic;City_1;;;;;;;;;;
57708;paciente_57708@email.com;Basic;City_1;;;;;;;;;;
57709;paciente_57709@email.com;Intermediary;City_3;;;;;;;;;;
57711;paciente_57711@email.com;Basic;City_5;;;;;;;;;;
57713;paciente_57713@email.com;Complete;City_1;;;;;;;;;;
57714;paciente_57714@email.com;Basic;City_2;;;;;;;;;;
57715;paciente_57715@email.com;Complete;City_2;;;;;;;;;;
57716;paciente_57716@email.com;Complete;City_2;;;;;;;;;;
57717;paciente_57717@email.com;Complete;City_4;;;;;;;;;;
57718;paciente_57718@email.com;Complete;City_5;;;;;;;;;;
57721;paciente_57721@email.com;Basic;City_4;;;;;;;;;;
57722;paciente_57722@email.com;Basic;City_4;;;;;;;;;;
57723;paciente_57723@email.com;Basic;City_4;;;;;;;;;;
57724;paciente_57724@email.com;Basic;City_2;;;;;;;;;;
57725;paciente_57725@email.com;Basic;City_3;;;;;;;;;;
57726;paciente_57726@email.com;Basic;City_2;;;;;;;;;;
57727;paciente_57727@email.com;Basic;City_4;;;;;;;;;;
57728;paciente_57728@email.com;Intermediary;City_3;;;;;;;;;;
57729;paciente_57729@email.com;Intermediary;City_3;;;;;;;;;;
57730;paciente_57730@email.com;Basic;City_1;;;;;;;;;;
57731;paciente_57731@email.com;Intermediary;City_2;;;;;;;;;;
57732;paciente_57732@email.com;Basic;City_2;;;;;;;;;;
57733;paciente_57733@email.com;Basic;City_2;;;;;;;;;;
57734;paciente_57734@email.com;Intermediary;City_2;;;;;;;;;;
57735;paciente_57735@email.com;Basic;City_3;;;;;;;;;;
57737;paciente_57737@email.com;Basic;City_4;;;;;;;;;;
57738;paciente_57738@email.com;Complete;City_1;;;;;;;;;;
57739;paciente_57739@email.com;Intermediary;City_3;;;;;;;;;;
57740;paciente_57740@email.com;Basic;City_1;;;;;;;;;;
57741;paciente_57741@email.com;Basic;City_2;;;;;;;;;;
57743;paciente_57743@email.com;Intermediary;City_2;;;;;;;;;;
57744;paciente_57744@email.com;Basic;City_2;;;;;;;;;;
57745;paciente_57745@email.com;Intermediary;City_2;;;;;;;;;;
57746;paciente_57746@email.com;Intermediary;City_2;;;;;;;;;;
57747;paciente_57747@email.com;Intermediary;City_2;;;;;;;;;;
57748;paciente_57748@email.com;Basic;City_2;;;;;;;;;;
57749;paciente_57749@email.com;Intermediary;City_3;;;;;;;;;;
57750;paciente_57750@email.com;Basic;City_1;;;;;;;;;;
57751;paciente_57751@email.com;Complete;City_1;;;;;;;;;;
57752;paciente_57752@email.com;Complete;City_2;;;;;;;;;;
57753;paciente_57753@email.com;Intermediary;City_3;;;;;;;;;;
57754;paciente_57754@email.com;Intermediary;City_2;;;;;;;;;;
57756;paciente_57756@email.com;Complete;City_5;;;;;;;;;;
57758;paciente_57758@email.com;Complete;City_1;;;;;;;;;;
57759;paciente_57759@email.com;Intermediary;City_3;;;;;;;;;;
57760;paciente_57760@email.com;Basic;City_1;;;;;;;;;;
57761;paciente_57761@email.com;Basic;City_2;;;;;;;;;;
57762;paciente_57762@email.com;Intermediary;City_4;;;;;;;;;;
57763;paciente_57763@email.com;Complete;City_4;;;;;;;;;;
57764;paciente_57764@email.com;Complete;City_2;;;;;;;;;;
57765;paciente_57765@email.com;Intermediary;City_3;;;;;;;;;;
57766;paciente_57766@email.com;Basic;City_2;;;;;;;;;;
57767;paciente_57767@email.com;Basic;City_1;;;;;;;;;;
57769;paciente_57769@email.com;Intermediary;City_3;;;;;;;;;;
57770;paciente_57770@email.com;Basic;City_1;;;;;;;;;;
57771;paciente_57771@email.com;Intermediary;City_4;;;;;;;;;;
57775;paciente_57775@email.com;Basic;City_2;;;;;;;;;;
57776;paciente_57776@email.com;Basic;City_4;;;;;;;;;;
57778;paciente_57778@email.com;Complete;City_5;;;;;;;;;;
57782;paciente_57782@email.com;Complete;City_5;;;;;;;;;;
57784;paciente_57784@email.com;Basic;City_2;;;;;;;;;;
57785;paciente_57785@email.com;Intermediary;City_1;;;;;;;;;;
57788;paciente_57788@email.com;Complete;City_5;;;;;;;;;;
57789;paciente_57789@email.com;Intermediary;City_3;;;;;;;;;;
57790;paciente_57790@email.com;Intermediary;City_3;;;;;;;;;;
57792;paciente_57792@email.com;Intermediary;City_3;;;;;;;;;;
57793;paciente_57793@email.com;Intermediary;City_3;;;;;;;;;;
57795;paciente_57795@email.com;Intermediary;City_3;;;;;;;;;;
57798;paciente_57798@email.com;Intermediary;City_3;;;;;;;;;;
57799;paciente_57799@email.com;Intermediary;City_3;;;;;;;;;;
57800;paciente_57800@email.com;Basic;City_1;;;;;;;;;;
57801;paciente_57801@email.com;Basic;City_1;;;;;;;;;;
57803;paciente_57803@email.com;Basic;City_1;;;;;;;;;;
57804;paciente_57804@email.com;Basic;City_1;;;;;;;;;;
57805;paciente_57805@email.com;Basic;City_1;;;;;;;;;;
57806;paciente_57806@email.com;Basic;City_1;;;;;;;;;;
57807;paciente_57807@email.com;Basic;City_1;;;;;;;;;;
57808;paciente_57808@email.com;Basic;City_1;;;;;;;;;;
57809;paciente_57809@email.com;Intermediary;City_3;;;;;;;;;;
57810;paciente_57810@email.com;Basic;City_1;;;;;;;;;;
57811;paciente_57811@email.com;Basic;City_4;;;;;;;;;;
57812;paciente_57812@email.com;Intermediary;City_5;;;;;;;;;;
57813;paciente_57813@email.com;Intermediary;City_4;;;;;;;;;;
57816;paciente_57816@email.com;Basic;City_1;;;;;;;;;;
57818;paciente_57818@email.com;Basic;City_3;;;;;;;;;;
57819;paciente_57819@email.com;Intermediary;City_3;;;;;;;;;;
57821;paciente_57821@email.com;Complete;City_3;;;;;;;;;;
57822;paciente_57822@email.com;Intermediary;City_1;;;;;;;;;;
57823;paciente_57823@email.com;Complete;City_2;;;;;;;;;;
57825;paciente_57825@email.com;Intermediary;City_2;;;;;;;;;;
57826;paciente_57826@email.com;Basic;City_1;;;;;;;;;;
57827;paciente_57827@email.com;Basic;City_3;;;;;;;;;;
57829;paciente_57829@email.com;Intermediary;City_3;;;;;;;;;;
57830;paciente_57830@email.com;Basic;City_1;;;;;;;;;;
57832;paciente_57832@email.com;Complete;City_5;;;;;;;;;;
57833;paciente_57833@email.com;Intermediary;City_5;;;;;;;;;;
57834;paciente_57834@email.com;Intermediary;City_2;;;;;;;;;;
57836;paciente_57836@email.com;Intermediary;City_3;;;;;;;;;;
57837;paciente_57837@email.com;Basic;City_1;;;;;;;;;;
57839;paciente_57839@email.com;Intermediary;City_3;;;;;;;;;;
57842;paciente_57842@email.com;Complete;City_2;;;;;;;;;;
57845;paciente_57845@email.com;Basic;City_2;;;;;;;;;;
57847;paciente_57847@email.com;Complete;City_2;;;;;;;;;;
57848;paciente_57848@email.com;Complete;City_2;;;;;;;;;;
57849;paciente_57849@email.com;Intermediary;City_3;;;;;;;;;;
57850;paciente_57850@email.com;Basic;City_1;;;;;;;;;;
57852;paciente_57852@email.com;Complete;City_5;;;;;;;;;;
57853;paciente_57853@email.com;Complete;City_5;;;;;;;;;;
57854;paciente_57854@email.com;Basic;City_2;;;;;;;;;;
57855;paciente_57855@email.com;Basic;City_5;;;;;;;;;;
57856;paciente_57856@email.com;Complete;City_2;;;;;;;;;;
57858;paciente_57858@email.com;Complete;City_1;;;;;;;;;;
57859;paciente_57859@email.com;Intermediary;City_3;;;;;;;;;;
57860;paciente_57860@email.com;Basic;City_1;;;;;;;;;;
57861;paciente_57861@email.com;Complete;City_4;;;;;;;;;;
57862;paciente_57862@email.com;Basic;City_2;;;;;;;;;;
57863;paciente_57863@email.com;Intermediary;City_3;;;;;;;;;;
57865;paciente_57865@email.com;Complete;City_1;;;;;;;;;;
57867;paciente_57867@email.com;Intermediary;City_3;;;;;;;;;;
57870;paciente_57870@email.com;Basic;City_1;;;;;;;;;;
57873;paciente_57873@email.com;Complete;City_3;;;;;;;;;;
57874;paciente_57874@email.com;Complete;City_2;;;;;;;;;;
57875;paciente_57875@email.com;Intermediary;City_2;;;;;;;;;;
57877;paciente_57877@email.com;Basic;City_5;;;;;;;;;;
57878;paciente_57878@email.com;Intermediary;City_3;;;;;;;;;;
